timepoint_id,sample_id,model_0/beta_param,model_0/gamma_param,model_1/beta_param,model_1/gamma_param,model_1/delta_param,model_1/alpha_param,model_1/epsilon_param,model_1/zeta_param,model_1/lambda_param,model_1/eta_param,model_1/rho_param,model_1/theta_param,model_1/kappa_param,model_1/mu_param,model_1/nu_param,model_1/xi_param,model_1/tau_param,model_1/sigma_param,model_0_weight,model_1_weight,I_sol,R_sol,S_sol,timepoint_days
5,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,1.0708850622177124,1.3942005634307861,998.4893188476562,40.0
6,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,5.66996431350708,2.7088420391082764,992.5755615234375,50.0
0,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,0.9815478324890137,1.6833916205438726e-11,999.9998779296875,0.0
1,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,0.8498442769050598,0.15677128732204437,999.9749145507812,1.0
2,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,0.7358285784721375,0.29250219464302063,999.9531860351562,2.0
3,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,0.6371310949325562,0.4100174009799957,999.9346923828125,3.0
4,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,0.5517003536224365,0.5117615461349487,999.91845703125,4.0
5,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,3.0327260494232178,1.6465675830841064,996.30224609375,40.0
6,5,0.027417810633778572,0.1715136170387268,0.01306496374309063,0.46093958616256714,0.00907684676349163,0.4809441566467285,0.15313708782196045,0.10784538090229034,0.028772298246622086,0.1153659000992775,0.03928826004266739,0.3425852060317993,0.017866434529423714,0.020015034824609756,0.026117488741874695,0.015640905126929283,0.011981305666267872,0.016462115570902824,0.9814796447753906,0.018520331010222435,5.420464038848877,3.611459255218506,991.9490966796875,50.0
0,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,0.7336463928222656,1.2390279774399104e-11,999.9990234375,0.0
1,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,0.6374050974845886,0.11553628742694855,999.9794921875,1.0
2,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,0.5541316866874695,0.21583718061447144,999.9630737304688,2.0
3,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,0.48222658038139343,0.3029262125492096,999.9468994140625,3.0
4,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,0.42034614086151123,0.37856560945510864,999.934814453125,4.0
5,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,83.61742401123047,32.26791000366211,884.847412109375,40.0
6,6,0.02740713581442833,0.16906660795211792,0.01229511946439743,0.49716615676879883,0.01061040349304676,0.5914751887321472,0.17326802015304565,0.13063323497772217,0.034383855760097504,0.14477631449699402,0.03697611764073372,0.397604763507843,0.017083443701267242,0.016613397747278214,0.026657268404960632,0.018012620508670807,0.008922598324716091,0.017732802778482437,0.7326617240905762,0.26733824610710144,30.709903717041016,71.07071685791016,898.9517822265625,50.0
0,7,0.027748188003897667,0.16061846911907196,0.011642171069979668,0.4042094945907593,0.012458717450499535,0.6267560720443726,0.18122826516628265,0.143769770860672,0.027564579620957375,0.1196061223745346,0.03894730657339096,0.32148247957229614,0.01497505884617567,0.016210384666919708,0.022646363824605942,0.0172747690230608,0.009363737888634205,0.014383286237716675,0.4307140111923218,0.5692859888076782,0.43281087279319763,6.9240789317415175e-12,999.9979248046875,0.0
1,7,0.027748188003897667,0.16061846911907196,0.011642171069979668,0.4042094945907593,0.012458717450499535,0.6267560720443726,0.18122826516628265,0.143769770860672,0.027564579620957375,0.1196061223745346,0.03894730657339096,0.32148247957229614,0.01497505884617567,0.016210384666919708,0.022646363824605942,0.0172747690230608,0.009363737888634205,0.014383286237716675,0.4307140111923218,0.5692859888076782,0.3804883062839508,0.06485843658447266,999.9854736328125,1.0
2,7,0.027748188003897667,0.16061846911907196,0.011642171069979668,0.4042094945907593,0.012458717450499535,0.6267560720443726,0.18122826516628265,0.143769770860672,0.027564579620957375,0.1196061223745346,0.03894730657339096,0.32148247957229614,0.01497505884617567,0.016210384666919708,0.022646363824605942,0.0172747690230608,0.009363737888634205,0.014383286237716675,0.4307140111923218,0.5692859888076782,0.3352937698364258,0.12169984728097916,999.9727172851562,2.0
